@relation restlet-framework-java

@attribute fqCaller string
@attribute fqCalls string

@data
'no.java.ems.server.restlet.EmsApplication.createRoot','org.restlet.Router.<init> org.restlet.Router.attach org.restlet.Router.attach org.restlet.Router.attach org.restlet.Router.attach org.restlet.Router.attach org.restlet.Router.attach org.restlet.Router.attach org.restlet.Router.attach org.restlet.Router.attach org.restlet.Router.attach org.restlet.Router.setRoutingMode org.restlet.Filter.setNext'
'no.java.ems.server.restlet.EmsApplication.attach','org.restlet.Router.attach org.restlet.Router.attach'
'no.java.ems.server.restlet.EmsApplication.getService','org.restlet.Context.getAttributes'
'no.java.ems.server.EmsServices.EmsServices','org.restlet.Component.<init> org.restlet.Component.getServers org.restlet.Component.getDefaultHost org.restlet.Component.start'
'no.java.ems.server.EmsServices.stop','org.restlet.Component.stop'
'org.archive.crawler.restlet.EngineApplication.createRoot','org.restlet.Router.<init> org.restlet.Redirector.<init> org.restlet.Router.attach org.restlet.Router.attach org.restlet.Router.attach org.restlet.Directory.<init> org.restlet.Directory.setListingAllowed org.restlet.Router.attach org.restlet.Router.attach org.restlet.Router.attach org.restlet.Router.attach org.restlet.Router.attach org.restlet.Router.attach org.restlet.Router.attach org.restlet.Router.attach org.restlet.Directory.<init> org.restlet.Router.attach'
'org.archive.crawler.restlet.EngineApplication.determineRootRef','org.restlet.data.Reference.<init> org.restlet.data.Request.getAttributes org.restlet.data.Reference.<init>'
'org.archive.crawler.restlet.EngineApplication.EngineStatusService.getRepresentation','org.restlet.data.Status.getCode org.restlet.data.Status.getThrowable org.restlet.data.Status.getThrowable org.restlet.data.Status.getThrowable org.restlet.resource.StringRepresentation.<init>'
'org.archive.crawler.restlet.EngineResource.EngineResource','org.restlet.resource.Variant.<init> org.restlet.resource.Variant.<init>'
'org.archive.crawler.restlet.EngineResource.represent','org.restlet.resource.Variant.getMediaType org.restlet.resource.WriterRepresentation.<init> org.restlet.resource.WriterRepresentation.<init> org.restlet.resource.Representation.setCharacterSet'
'org.archive.crawler.restlet.EngineResource.acceptRepresentation','org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue'
'org.archive.crawler.restlet.EnhDirectoryResource.getVariants','org.restlet.data.Form.getFirstValue org.restlet.resource.FileRepresentation.getFile org.restlet.resource.Variant.setCharacterSet org.restlet.resource.FileRepresentation.getFile org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue'
'org.archive.crawler.restlet.EnhDirectoryResource.acceptRepresentation','org.restlet.data.Form.getFirstValue org.restlet.resource.ResourceException.<init>'
'org.eurekastreams.server.service.restlets.EnrollmentCollectionResourceTest.represent','org.restlet.resource.Representation.getMediaType org.restlet.resource.Representation.getText'
'org.eurekastreams.server.service.restlets.EnrollmentEntryResourceTest.represent','org.restlet.resource.Representation.getMediaType org.restlet.resource.Representation.getText'
'org.eurekastreams.server.service.restlets.EnrollmentsCollectionResource.initParams','org.restlet.data.Request.getAttributes'
'org.eurekastreams.server.service.restlets.EnrollmentsCollectionResource.represent','org.restlet.resource.StringRepresentation.<init> org.restlet.resource.Representation.setExpirationDate'
'org.eurekastreams.server.service.restlets.EnrollmentsCollectionResource.acceptRepresentation','org.restlet.resource.Representation.getText org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init>'
'org.eurekastreams.server.service.restlets.EnrollmentsEntryResource.initParams','org.restlet.data.Request.getAttributes org.restlet.data.Request.getAttributes'
'org.eurekastreams.server.service.restlets.EnrollmentsEntryResource.represent','org.restlet.resource.ResourceException.<init> org.restlet.resource.StringRepresentation.<init> org.restlet.resource.Representation.setExpirationDate'
'org.eurekastreams.server.service.restlets.EnrollmentsEntryResource.storeRepresentation','org.restlet.resource.ResourceException.<init> org.restlet.resource.Representation.getText org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init>'
'org.eurekastreams.server.service.restlets.EnrollmentsResource.validateEnrollment','org.restlet.resource.ResourceException.<init>'
'org.eurekastreams.server.service.restlets.EntitiesByPrefixResource.initParams','org.restlet.data.Request.getAttributes'
'org.eurekastreams.server.service.restlets.EntitiesByPrefixResource.represent','org.restlet.resource.StringRepresentation.<init> org.restlet.resource.StringRepresentation.<init> org.restlet.resource.Representation.setExpirationDate org.restlet.resource.ResourceException.<init>'
'org.eurekastreams.server.service.restlets.EntitiesByPrefixResourceTest.testRepresent','org.restlet.resource.Representation.getMediaType org.restlet.resource.Representation.getText'
'org.qi4j.library.rest.admin.EntitiesResource.EntitiesResource','org.restlet.representation.Variant.<init> org.restlet.representation.Variant.<init> org.restlet.representation.Variant.<init> org.restlet.representation.Variant.<init>'
'org.qi4j.library.rest.admin.EntitiesResource.get','org.restlet.representation.Variant.getMediaType org.restlet.representation.Variant.getMediaType org.restlet.representation.Variant.getMediaType org.restlet.representation.Variant.getMediaType org.restlet.resource.ResourceException.<init>'
'org.qi4j.library.rest.admin.EntitiesResource.representXml','org.restlet.ext.xml.DomRepresentation.<init> org.restlet.ext.xml.DomRepresentation.getDocument org.restlet.resource.ResourceException.<init>'
'org.qi4j.library.rest.admin.EntitiesResource.representRdf','org.restlet.representation.WriterRepresentation.<init> org.restlet.representation.WriterRepresentation.setCharacterSet org.restlet.resource.ResourceException.<init>'
'org.qi4j.library.rest.admin.EntitiesResource.representHtml','org.restlet.representation.WriterRepresentation.<init> org.restlet.representation.Representation.setCharacterSet org.restlet.resource.ResourceException.<init>'
'org.qi4j.library.rest.admin.EntitiesResource.representAtom','org.restlet.ext.atom.Feed.<init> org.restlet.ext.atom.Text.<init> org.restlet.ext.atom.Feed.setTitle org.restlet.ext.atom.Feed.getEntries org.restlet.ext.atom.Entry.<init> org.restlet.ext.atom.Text.<init> org.restlet.ext.atom.Entry.setTitle org.restlet.ext.atom.Link.<init> org.restlet.ext.atom.Link.setHref org.restlet.ext.atom.Entry.getLinks org.restlet.resource.ResourceException.<init>'
'org.qi4j.library.rest.admin.EntitiesResource.post','org.restlet.resource.ResourceException.<init> org.restlet.representation.EmptyRepresentation.<init>'
'com.persistent.azure.acs.EntityClassesGenerator.main','org.restlet.ext.odata.Generator.main'
'org.qi4j.library.rest.admin.EntityResource.EntityResource','org.restlet.representation.Variant.<init> org.restlet.representation.Variant.<init> org.restlet.representation.Variant.<init>'
'org.qi4j.library.rest.admin.EntityResource.delete','org.restlet.representation.EmptyRepresentation.<init>'
'org.qi4j.library.rest.admin.EntityResource.get','org.restlet.resource.ResourceException.<init> org.restlet.representation.Variant.getMediaType org.restlet.representation.Variant.getMediaType org.restlet.representation.Variant.getMediaType org.restlet.resource.ResourceException.<init>'
'org.qi4j.library.rest.admin.EntityResource.getEntityState','org.restlet.resource.ResourceException.<init>'
'org.qi4j.library.rest.admin.EntityResource.entityHeaders','org.restlet.representation.Representation.setModificationDate org.restlet.data.Tag.<init> org.restlet.representation.Representation.setTag org.restlet.representation.Representation.setCharacterSet org.restlet.representation.Representation.setLanguages'
'org.qi4j.library.rest.admin.EntityResource.write','org.restlet.resource.ResourceException.<init>'
'org.qi4j.library.rest.admin.EntityResource.representHtml','org.restlet.representation.WriterRepresentation.<init>'
'org.qi4j.library.rest.admin.EntityResource.representJson','org.restlet.representation.StringRepresentation.<init> org.restlet.resource.ResourceException.<init>'
'org.qi4j.library.rest.admin.EntityResource.representRdfXml','org.restlet.representation.WriterRepresentation.<init> org.restlet.representation.Representation.setCharacterSet'
'org.qi4j.library.rest.admin.EntityResource.post','org.restlet.data.Form.<init> org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init> org.restlet.representation.EmptyRepresentation.<init>'
'org.qi4j.library.rest.client.api.ErrorHandler.satisfiedBy','org.restlet.Response.getStatus org.restlet.Response.getStatus'
'org.qi4j.library.rest.client.api.ErrorHandler.handleResponse','org.restlet.Response.getStatus org.restlet.resource.ResourceException.<init>'
'edu.northwestern.bioinformatics.studycalendar.restlets.ErrorMailingRestletFilter.sendMailIfPossible','org.restlet.ext.servlet.ServletUtils.getRequest'
'org.sonatype.nexus.rest.error.reporting.ErrorReportingPlexusResource.put','org.restlet.resource.ResourceException.<init> org.restlet.Context.getAttributes org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init> org.restlet.Context.getAttributes org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init>'
'org.eclipse.skalli.services.extension.rest.ErrorRepresentation.getContent','org.restlet.data.Status.getCode'
'com.scss.core.ErrorResponse.AccessDenied','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.AccountProblem','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.AmbiguousGrantByEmailAddress','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.BadDigest','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.BucketAlreadyExists','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.BucketAlreadyOwnedByYou','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.BucketNotEmpty','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.CredentialsNotSupported','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.CrossLocationLoggingProhibited','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.EntityTooSmall','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.EntityTooLarge','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.ExpiredToken','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.IllegalVersioningConfigurationException','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.IncompleteBody','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.IncorrectNumberOfFilesInPostRequest','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.InlineDataTooLarge','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.InternalError','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.InvalidAccessKeyId','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.InvalidAddressingHeader','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.InvalidArgument','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.InvalidBucketName','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.InvalidBucketState','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.InvalidDigest','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.InvalidLocationConstraint','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.InvalidPart','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.InvalidPartOrder','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.InvalidPayer','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.InvalidPolicyDocument','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.InvalidRange','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.InvalidRequest','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.InvalidSecurity','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.InvalidSOAPRequest','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.InvalidStorageClass','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.InvalidTargetBucketForLogging','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.InvalidToken','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.InvalidURI','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.KeyTooLong','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.MalformedACLError','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.MalformedPOSTRequest','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.MaxMessageLengthExceeded','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.MaxPostPreDataLengthExceededError','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.MetadataTooLarge','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.MethodNotAllowed','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.MissingAttachment','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.MissingContentLength','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.MissingRequestBodyError','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.MissingSecurityElement','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.MissingSecurityHeader','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.NoLoggingStatusForKey','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.NoSuchBucket','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.NoSuchKey','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.NoSuchLifecycleConfiguration','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.NoSuchUpload','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.NoSuchVersion','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.NotImplemented','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.NotSignedUp','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.NotSuchBucketPolicy','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.OperationAborted','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.PermanentRedirect','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.PreconditionFailed','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.Redirect','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.RequestIsNotMultiPartContent','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.RequestTimeout','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.RequestTimeTooSkewed','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.RequestTorrentOfBucketError','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.SignatureDoesNotMatch','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.ServiceUnavailable','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.SlowDown','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.TemporaryRedirect','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.TokenRefreshRequired','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.TooManyBuckets','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.UnexpectedContent','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.UnresolvableGrantByEmailAddress','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.UserKeyMustBeSpecified','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.DeleteBucketBeforeDeleteObject','org.restlet.representation.StringRepresentation.<init>'
'com.scss.core.ErrorResponse.NoSuchObject','org.restlet.representation.StringRepresentation.<init>'
'org.eurekastreams.server.service.restlets.EstablishSessionResource.represent','org.restlet.resource.StringRepresentation.<init> org.restlet.resource.Representation.setExpirationDate'
'org.eurekastreams.server.service.restlets.EstablishSessionResource.initParams','org.restlet.data.Request.getCookies org.restlet.data.Cookie.getValue'
'org.sonatype.nexus.plugins.events.api.EventInspectorsPlexusResource.get','org.restlet.data.Request.getResourceRef org.restlet.data.Form.getFirstValue org.restlet.data.Response.setStatus org.restlet.data.Response.setStatus org.restlet.data.Response.setStatus org.restlet.data.Response.setStatus'
'org.sonatype.nexus.test.utils.EventInspectorsUtil.isCalmPeriod','org.restlet.data.Status.isSuccess org.restlet.data.Status.getCode'
'org.sonatype.nexus.test.utils.EventInspectorsUtil.waitForCalmPeriod','org.restlet.data.Status.getCode org.restlet.data.Status.toString'
'no.java.ems.server.restlet.EventResource.EventResource','org.restlet.resource.Variant.<init> org.restlet.resource.Variant.<init> org.restlet.Context.getAttributes'
'no.java.ems.server.restlet.EventResource.getRepresentation','org.restlet.resource.Variant.getMediaType org.restlet.resource.ObjectRepresentation.<init> org.restlet.resource.Variant.getMediaType org.restlet.resource.StringRepresentation.<init>'
'no.java.ems.server.restlet.EventResource.post','org.restlet.data.Reference.<init>'
'no.java.ems.client.EventsClient.listEvents','org.restlet.data.Request.<init>'
'no.java.ems.client.EventsClient.get','org.restlet.data.Request.<init>'
'no.java.ems.client.EventsClient.createEvent','org.restlet.data.Request.<init> org.restlet.resource.ObjectRepresentation.<init> org.restlet.data.Request.setEntity'
'no.java.ems.client.EventsClient.updateEvent','org.restlet.data.Request.<init> org.restlet.resource.ObjectRepresentation.<init> org.restlet.data.Request.setEntity'
'no.java.ems.client.EventsClient.deleteEvent','org.restlet.data.Request.<init> org.restlet.resource.ObjectRepresentation.<init> org.restlet.data.Request.setEntity'
'org.qi4j.samples.forum.context.EventsService.Mixin.afterCompletion','org.restlet.Request.getCurrent'
'eu.interedition.fragmentContext.ws.ExceptionHandler.handle','org.restlet.Response.getCurrent org.restlet.Response.getCurrent org.restlet.Response.getCurrent'
'org.sonatype.nexus.plugins.exception.api.ExceptionPlexusResource.get','org.restlet.data.Request.getResourceRef org.restlet.data.Form.getFirstValue org.restlet.resource.ResourceException.<init>'
'org.geoserver.rest.ExceptionThrowingResource.handleGet','org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Status.<init>'
'me.wingspan.rebound.android.ExerciseActivity.onCreate','org.restlet.engine.Engine.getInstance org.restlet.engine.Engine.getInstance org.restlet.ext.jackson.JacksonConverter.<init> org.restlet.engine.Engine.getInstance org.restlet.engine.Engine.getInstance org.restlet.engine.connector.HttpClientHelper.<init>'
'org.nuxeo.ecm.platform.ui.web.restAPI.ExportRestlet.doHandleStatelessRequest','org.restlet.data.Request.getResourceRef org.restlet.data.Request.getResourceRef org.restlet.data.Request.getAttributes org.restlet.data.Request.getAttributes org.restlet.data.Response.getAttributes org.restlet.data.Form.<init> org.restlet.data.Form.add org.restlet.data.Response.setEntity org.restlet.data.Response.getEntity'
'org.qi4j.library.rest.server.restlet.ExtensionMediaTypeFilter.beforeHandle','org.restlet.Request.getResourceRef org.restlet.Request.getResourceRef org.restlet.service.MetadataService.getMetadata org.restlet.Request.getClientInfo org.restlet.data.Preference<org.restlet.data.MediaType>.<init> org.restlet.Request.getResourceRef org.restlet.Request.getResourceRef'
'org.qi4j.library.rest.admin.ExtensionMediaTypeFilter.beforeHandle','org.restlet.Request.getResourceRef org.restlet.Request.getResourceRef org.restlet.service.MetadataService.getMetadata org.restlet.Request.getClientInfo org.restlet.data.Preference<org.restlet.data.MediaType>.<init> org.restlet.Request.getResourceRef org.restlet.Request.getResourceRef'
'org.qi4j.library.rest.server.restlet.ExtensionMediaTypeFilter.beforeHandle','org.restlet.Request.getResourceRef org.restlet.Request.getResourceRef org.restlet.service.MetadataService.getMetadata org.restlet.Request.getClientInfo org.restlet.data.Preference<org.restlet.data.MediaType>.<init> org.restlet.Request.getResourceRef org.restlet.Request.getResourceRef'
'org.xwiki.repository.internal.resources.ExtensionVersionFileRESTResource.downloadLocalExtension','org.restlet.data.MediaType.<init> org.restlet.representation.InputRepresentation.<init> org.restlet.data.Disposition.<init> org.restlet.data.Disposition.setFilename org.restlet.representation.InputRepresentation.setDisposition'
'org.xwiki.repository.internal.resources.ExtensionVersionFileRESTResource.downloadRemoteExtension','org.restlet.representation.InputRepresentation.<init> org.restlet.data.Disposition.<init> org.restlet.data.Disposition.setFilename org.restlet.representation.InputRepresentation.setDisposition'
'org.sonatype.security.rest.roles.ExternalRoleMappingListPlexusResource.get','org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init>'
'org.sonatype.security.rest.roles.ExternalRoleMappingPlexusResource.get','org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init>'
'com.manoinfoways.FDSRestletApplication.createInboundRoot','org.restlet.routing.Router.<init> org.restlet.routing.Router.setDefaultMatchingMode org.restlet.Restlet.<init> org.restlet.Restlet.<init> org.restlet.Restlet.<init> org.restlet.Restlet.<init> org.restlet.Restlet.<init> org.restlet.routing.Router.attach org.restlet.routing.Router.attach org.restlet.routing.Router.attach org.restlet.routing.Router.attach org.restlet.routing.Router.attach org.restlet.routing.Router.attach org.restlet.routing.Router.attach org.restlet.routing.Router.attach org.restlet.routing.Router.attach org.restlet.routing.Router.attach org.restlet.routing.Router.attach org.restlet.routing.Router.attach'
'com.manoinfoways.FDSRestletApplication.handle','org.restlet.Response.setEntity org.restlet.Response.setEntity org.restlet.Response.setEntity org.restlet.Request.getAttributes org.restlet.Response.setEntity org.restlet.Request.getAttributes org.restlet.Response.setEntity'
'org.toxbank.demo.FavIconResource.get','org.restlet.representation.OutputRepresentation.<init>'
'org.geotools.data.sfs.mock.FeatureBoundsResource.FeatureBoundsResource','org.restlet.resource.Variant.<init>'
'org.geotools.data.sfs.mock.FeatureBoundsResource.acceptRepresentation','org.restlet.resource.Variant.<init>'
'org.geotools.data.sfs.mock.FeatureBoundsResource.represent','org.restlet.ext.json.JsonRepresentation.<init>'
'org.geoserver.sfs.FeatureCollectionFinder.findTarget','org.restlet.data.Request.getResourceRef org.restlet.data.Form.getFirstValue'
'org.geoserver.sfs.FeatureCollectionFinder.buildQuery','org.restlet.data.Request.getResourceRef'
'org.geoserver.sfs.FeatureCollectionFinder.applyAttributeSelection','org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue'
'org.geoserver.sfs.FeatureCollectionFinder.applyOrderBy','org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue'
'org.geoserver.sfs.FeatureCollectionFinder.applyOffset','org.restlet.data.Form.getFirstValue'
'org.geoserver.sfs.FeatureCollectionFinder.applyMaxFeatures','org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue'
'org.geoserver.sfs.FeatureCollectionFinder.applyFilter','org.restlet.data.Form.getFirstValue org.restlet.data.Form.getNames org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue'
'org.geoserver.sfs.FeatureCollectionFinder.getTolerance','org.restlet.data.Form.getFirstValue'
'org.geoserver.sfs.FeatureCollectionFinder.buildXYToleranceFilter','org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue'
'org.geoserver.sfs.FeatureCollectionFinder.buildBBoxFilter','org.restlet.data.Form.getFirstValue'
'org.geoserver.sfs.FeatureCollectionFinder.buildGeometryFilter','org.restlet.data.Form.getFirstValue'
'org.geotools.data.sfs.mock.FeatureCountResource.FeatureCountResource','org.restlet.resource.Variant.<init>'
'org.geotools.data.sfs.mock.FeatureCountResource.acceptRepresentation','org.restlet.resource.Variant.<init>'
'org.geotools.data.sfs.mock.FeatureCountResource.represent','org.restlet.resource.StringRepresentation.<init>'
'it.tika.FeatureResource.query','org.restlet.data.Form.getFirst org.restlet.data.Form.getFirst org.restlet.data.Form.getFirst'
'org.geoserver.catalog.rest.FeatureTypeFinder.findTarget','org.restlet.data.Request.getResourceRef org.restlet.data.Form.getFirstValue org.restlet.data.Request.getMethod'
'org.sonatype.nexus.rest.feeds.FeedPlexusResource.getChannelKey','org.restlet.data.Request.getAttributes'
'org.eurekastreams.server.service.restlets.FeedReaderCollectionResource.FeedReaderCollectionResource','org.restlet.resource.Variant.<init>'
'org.eurekastreams.server.service.restlets.FeedReaderCollectionResource.represent','org.restlet.resource.StringRepresentation.<init> org.restlet.resource.Representation.setExpirationDate org.restlet.resource.ResourceException.<init>'
'org.eurekastreams.server.service.restlets.FeedReaderCollectionResource.acceptRepresentation','org.restlet.resource.Representation.getText org.restlet.resource.ResourceException.<init>'
'org.eurekastreams.server.service.restlets.FeedReaderCollectionResourceTest.testRepresent','org.restlet.resource.Representation.getMediaType'
'org.eurekastreams.server.service.restlets.FeedReaderEntityResource.FeedReaderEntityResource','org.restlet.resource.Variant.<init>'
'org.eurekastreams.server.service.restlets.FeedReaderEntityResource.initParams','org.restlet.data.Request.getAttributes org.restlet.data.Request.getAttributes'
'org.eurekastreams.server.service.restlets.FeedReaderEntityResource.represent','org.restlet.resource.StringRepresentation.<init> org.restlet.resource.Representation.setExpirationDate org.restlet.resource.ResourceException.<init>'
'org.eurekastreams.server.service.restlets.FeedReaderEntityResource.storeRepresentation','org.restlet.resource.Representation.getText org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init>'
'org.eurekastreams.server.service.restlets.FeedReaderEntityResource.acceptRepresentation','org.restlet.resource.Representation.getText org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init>'
'org.eurekastreams.server.service.restlets.FeedReaderEntityResourceTest.testRepresent','org.restlet.resource.Representation.getMediaType org.restlet.resource.Representation.getText'
'org.eurekastreams.server.service.restlets.FeedReaderSmpResource.FeedReaderSmpResource','org.restlet.resource.Variant.<init>'
'it.tika.FeedResource.query','org.restlet.data.Form.getFirst org.restlet.data.Form.getFirst'
'org.sonatype.nexus.test.utils.FeedUtil.getFeed','org.restlet.data.Response.getEntity org.restlet.data.Response.getStatus org.restlet.data.Response.getEntity org.restlet.data.Response.getStatus'
'org.integratedmodelling.thinklab.rest.resources.FileReceiveService.service','org.restlet.representation.Representation.getMediaType org.restlet.ext.fileupload.RestletFileUpload.<init> org.restlet.ext.fileupload.RestletFileUpload.parseRequest'
'org.toxbank.rest.protocol.resource.db.FileReporter.processItem','org.restlet.data.MediaType.<init> org.restlet.representation.FileRepresentation.<init> org.restlet.representation.FileRepresentation.setDownloadName org.restlet.representation.FileRepresentation.setDownloadName'
'org.integratedmodelling.thinklab.rest.resources.FileSendService.service','org.restlet.representation.FileRepresentation.<init> org.restlet.data.Disposition.<init> org.restlet.data.Disposition.setFilename org.restlet.data.Disposition.setSize org.restlet.representation.FileRepresentation.setDisposition'
'net.floodlightcontroller.firewall.FirewallWebRoutable.getRestlet','org.restlet.routing.Router.<init> org.restlet.routing.Router.attach org.restlet.routing.Router.attach'
'org.archive.crawler.restlet.Flash.addFlash','org.restlet.data.Response.getCookieSettings org.restlet.data.CookieSetting.getName org.restlet.data.CookieSetting.<init> org.restlet.util.Series<org.restlet.data.CookieSetting>.add org.restlet.data.CookieSetting.getValue org.restlet.data.CookieSetting.setValue'
'org.archive.crawler.restlet.Flash.getFlashes','org.restlet.data.Request.getCookies org.restlet.util.Series<org.restlet.data.Cookie>.getFirstValue'
'org.nuxeo.opensocial.container.client.model.FolderPickerModel.FolderPickerModel','org.restlet.gwt.Client.<init>'
