@relation mahout

@attribute fqCaller string
@attribute fqCalls string

@data
'com.mapr.stats.ContextualBayesBandit.train','org.apache.mahout.math.Matrix.viewColumn org.apache.mahout.math.Matrix.viewRow org.apache.mahout.math.function.Functions.plusMult'
'com.mapr.stats.ContextualBayesBanditTest.testConvergence','org.apache.mahout.common.RandomUtils.getRandom org.apache.mahout.math.DenseMatrix.<init> org.apache.mahout.math.function.DoubleFunction.<init> org.apache.mahout.math.DenseMatrix.assign org.apache.mahout.math.Matrix.viewColumn org.apache.mahout.math.DenseVector.<init> org.apache.mahout.math.Matrix.times org.apache.mahout.math.Vector.get'
'mia.recommender.ch06.CooccurrenceColumnWrapperMapper.map','org.apache.mahout.math.VectorWritable.get org.apache.mahout.cf.taste.hadoop.item.VectorOrPrefWritable.<init>'
'com.tamingtext.tagrecommender.CountStackOverflowTags.parseArgs','org.apache.mahout.common.commandline.DefaultOptionCreator.helpOption org.apache.mahout.common.CommandLineUtil.printHelp org.apache.mahout.common.CommandLineUtil.printHelp'
'com.tamingtext.tagrecommender.CountStackOverflowTags.count','org.apache.mahout.math.map.OpenObjectIntHashMap<java.lang.String>.<init> org.apache.mahout.math.map.OpenObjectIntHashMap<java.lang.String>.adjustOrPutValue org.apache.mahout.math.function.ObjectIntProcedure<java.lang.String>.<init> org.apache.mahout.math.map.OpenObjectIntHashMap<java.lang.String>.forEachPair'
'mia.recommender.ch03.CreateGenericDataModel.main','org.apache.mahout.cf.taste.impl.common.FastByIDMap<org.apache.mahout.cf.taste.model.PreferenceArray>.<init> org.apache.mahout.cf.taste.impl.model.GenericUserPreferenceArray.<init> org.apache.mahout.cf.taste.model.PreferenceArray.setUserID org.apache.mahout.cf.taste.model.PreferenceArray.setItemID org.apache.mahout.cf.taste.model.PreferenceArray.setValue org.apache.mahout.cf.taste.model.PreferenceArray.setItemID org.apache.mahout.cf.taste.model.PreferenceArray.setValue org.apache.mahout.cf.taste.impl.common.FastByIDMap<org.apache.mahout.cf.taste.model.PreferenceArray>.put org.apache.mahout.cf.taste.impl.model.GenericDataModel.<init>'
'mia.recommender.ch03.CreatePreferenceArray.main','org.apache.mahout.cf.taste.impl.model.GenericUserPreferenceArray.<init> org.apache.mahout.cf.taste.model.PreferenceArray.setUserID org.apache.mahout.cf.taste.model.PreferenceArray.setItemID org.apache.mahout.cf.taste.model.PreferenceArray.setValue org.apache.mahout.cf.taste.model.PreferenceArray.setItemID org.apache.mahout.cf.taste.model.PreferenceArray.setValue org.apache.mahout.cf.taste.model.PreferenceArray.get'
'mia.clustering.ch12.CreateTwitterUserDataset.main','org.apache.mahout.common.Parameters.<init> org.apache.mahout.common.Parameters.set org.apache.mahout.common.Parameters.set org.apache.mahout.common.Parameters.set org.apache.mahout.common.Parameters.set org.apache.mahout.common.Parameters.set'
'lsh.mahout.quantizer.DenseLSHQuantizer.quantize','org.apache.mahout.math.Vector.size org.apache.mahout.math.Vector.size org.apache.mahout.math.Vector.size org.apache.mahout.math.Vector.get org.apache.mahout.math.DenseVector.<init>'
'lsh.mahout.quantizer.DenseLSHQuantizer.getHash','org.apache.mahout.math.Vector.size org.apache.mahout.math.Vector.size org.apache.mahout.math.Vector.size org.apache.mahout.math.Vector.get'
'lsh.mahout.quantizer.DenseLSHQuantizer.proximity_hashes','org.apache.mahout.math.Vector.size'
'lsh.mahout.quantizer.DenseLSHQuantizer.subtract','org.apache.mahout.math.Vector.like org.apache.mahout.math.Vector.get org.apache.mahout.math.Vector.set'
'lsh.mahout.quantizer.DenseLSHQuantizer.sort_as_perm','org.apache.mahout.math.Vector.iterator org.apache.mahout.math.Vector.Element.get'
'lsh.mahout.quantizer.DenseLSHQuantizer.main','org.apache.mahout.math.DenseVector.<init> org.apache.mahout.math.DenseVector.<init> org.apache.mahout.math.DenseVector.<init>'
'lsh.mahout.quantizer.DenseLSHQuantizer.printVectors','org.apache.mahout.math.Vector.toString'
'lsh.mahout.quantizer.DenseLSHQuantizer.printVector','org.apache.mahout.math.Vector.size org.apache.mahout.math.Vector.size org.apache.mahout.math.Vector.get'
'lsh.mahout.quantizer.UnhashIterator.next','org.apache.mahout.math.DenseVector.<init>'
'mia.clustering.ch09.DirichletExample.main','org.apache.mahout.math.VectorWritable.<init> org.apache.mahout.math.DenseVector.<init> org.apache.mahout.math.VectorWritable.<init> org.apache.mahout.clustering.dirichlet.models.GaussianClusterDistribution.<init> org.apache.mahout.clustering.dirichlet.DirichletClusterer.<init> org.apache.mahout.clustering.dirichlet.DirichletClusterer.cluster org.apache.mahout.clustering.Cluster.getId org.apache.mahout.clustering.Cluster.getCenter'
'com.mozilla.grouperfish.mahout.clustering.display.kmeans.DisplayKMeansBase.readClusteredPoints','org.apache.mahout.clustering.WeightedVectorWritable.<init> org.apache.mahout.clustering.WeightedVectorWritable.getVector org.apache.mahout.common.Pair<java.lang.Integer,org.apache.mahout.math.Vector>.<init>'
'com.mozilla.grouperfish.mahout.clustering.display.kmeans.DisplayKMeansBase.readClustersIteration','org.apache.mahout.clustering.kmeans.Cluster.<init>'
'com.mozilla.grouperfish.mahout.clustering.display.lda.DisplayLDABase.getTopWordsByTopic','org.apache.mahout.common.IntPairWritable.<init> org.apache.mahout.common.IntPairWritable.getFirst org.apache.mahout.common.IntPairWritable.getSecond'
'com.mozilla.grouperfish.mahout.clustering.display.lda.DisplayLDABase.getTopDocIdsByTopic','org.apache.mahout.math.VectorWritable.<init> org.apache.mahout.math.VectorWritable.get org.apache.mahout.math.Vector.iterateNonZero org.apache.mahout.math.Vector.Element.get'
'com.mozilla.grouperfish.mahout.clustering.display.lda.DisplayLDATopics.getTopWordsByTopics','org.apache.mahout.common.IntPairWritable.<init> org.apache.mahout.common.IntPairWritable.getFirst org.apache.mahout.common.IntPairWritable.getSecond'
'com.mapr.stats.DistributionTest.checkDistribution','org.apache.mahout.math.jet.random.AbstractContinousDistribution.nextDouble org.apache.mahout.math.jet.random.AbstractContinousDistribution.cdf'
'com.mapr.stats.DistributionTest.cdfCheck','org.apache.mahout.math.jet.random.AbstractContinousDistribution.cdf'
'com.mapr.stats.DistributionTest.pdfCheck','org.apache.mahout.math.jet.random.AbstractContinousDistribution.pdf'
'com.mapr.stats.DistributionWithMean.nextDouble','org.apache.mahout.math.jet.random.AbstractContinousDistribution.nextDouble'
'working.Distributions.normal2linear','org.apache.mahout.math.Vector.like org.apache.mahout.math.Vector.iterateNonZero org.apache.mahout.math.Vector.Element.get org.apache.mahout.math.Vector.Element.index org.apache.mahout.math.Vector.set'
'org.carrot2.matrix.DoubleMatrix1DAssertion.isEquivalentTo','org.apache.mahout.math.matrix.DoubleMatrix1D.toArray org.apache.mahout.math.matrix.DoubleMatrix1D.toArray org.apache.mahout.math.matrix.DoubleMatrix1D.size org.apache.mahout.math.matrix.DoubleMatrix1D.get'
'org.carrot2.matrix.DoubleMatrix2DAssertion.isEquivalentTo','org.apache.mahout.math.matrix.DoubleMatrix2D.toArray org.apache.mahout.math.matrix.DoubleMatrix2D.toArray org.apache.mahout.math.matrix.DoubleMatrix2D.rows org.apache.mahout.math.matrix.DoubleMatrix2D.columns org.apache.mahout.math.matrix.DoubleMatrix2D.get'
'com.mapr.stats.EpsilonGreedy.EpsilonGreedy','org.apache.mahout.math.stats.OnlineSummarizer.<init> org.apache.mahout.math.stats.OnlineSummarizer.add'
'com.mapr.stats.EpsilonGreedy.sample','org.apache.mahout.math.stats.OnlineSummarizer.getMean org.apache.mahout.math.stats.OnlineSummarizer.getMean'
'de.tuberlin.dima.recsys.ssnmm.interactioncut.Errors.toString','org.apache.mahout.cf.taste.impl.common.RunningAverageAndStdDev.getAverage org.apache.mahout.cf.taste.impl.common.RunningAverageAndStdDev.getStandardDeviation org.apache.mahout.cf.taste.impl.common.RunningAverageAndStdDev.getAverage org.apache.mahout.cf.taste.impl.common.RunningAverageAndStdDev.getStandardDeviation'
'de.tuberlin.dima.recsys.ssnmm.interactioncut.Evaluate.main','org.apache.mahout.cf.taste.impl.model.file.FileDataModel.<init>'
'de.tuberlin.dima.recsys.ssnmm.interactioncut.Evaluate.runEvaluation','org.apache.mahout.cf.taste.impl.eval.AverageAbsoluteDifferenceRecommenderEvaluator.<init> org.apache.mahout.cf.taste.eval.RecommenderEvaluator.evaluate'
'de.tuberlin.dima.recsys.ssnmm.interactioncut.Evaluate.BiasedRecommenderBuilder.buildRecommender','org.apache.mahout.cf.taste.impl.similarity.TanimotoCoefficientSimilarity.<init> org.apache.mahout.cf.taste.impl.similarity.CachingItemSimilarity.<init>'
'de.tuberlin.dima.recsys.ssnmm.ratingprediction.Evaluate.main','org.apache.mahout.math.SparseRowMatrix.<init> org.apache.mahout.common.iterator.sequencefile.PathFilters.partFilter org.apache.mahout.common.iterator.sequencefile.SequenceFileDirIterable<org.apache.hadoop.io.IntWritable,org.apache.mahout.math.VectorWritable>.<init> org.apache.mahout.common.Pair<org.apache.hadoop.io.IntWritable,org.apache.mahout.math.VectorWritable>.getFirst org.apache.mahout.common.Pair<org.apache.hadoop.io.IntWritable,org.apache.mahout.math.VectorWritable>.getSecond org.apache.mahout.math.Matrix.setQuick org.apache.mahout.common.iterator.FileLineIterable.<init> org.apache.mahout.common.iterator.FileLineIterable.<init> org.apache.mahout.math.map.OpenIntDoubleHashMap.<init> org.apache.mahout.cf.taste.impl.common.FullRunningAverage.<init> org.apache.mahout.cf.taste.impl.common.FullRunningAverage.<init> org.apache.mahout.cf.taste.impl.common.FullRunningAverage.<init> org.apache.mahout.cf.taste.impl.common.FullRunningAverage.<init> org.apache.mahout.math.Matrix.viewRow org.apache.mahout.math.map.OpenIntDoubleHashMap.containsKey org.apache.mahout.math.map.OpenIntDoubleHashMap.get org.apache.mahout.cf.taste.impl.common.RunningAverage.addDatum org.apache.mahout.cf.taste.impl.common.RunningAverage.addDatum org.apache.mahout.cf.taste.impl.common.RunningAverage.addDatum org.apache.mahout.cf.taste.impl.common.RunningAverage.addDatum org.apache.mahout.cf.taste.impl.common.RunningAverage.getAverage org.apache.mahout.cf.taste.impl.common.RunningAverage.getAverage org.apache.mahout.cf.taste.impl.common.RunningAverage.getAverage org.apache.mahout.cf.taste.impl.common.RunningAverage.getAverage org.apache.mahout.math.map.OpenIntDoubleHashMap.clear org.apache.mahout.math.map.OpenIntDoubleHashMap.put org.apache.mahout.cf.taste.impl.common.RunningAverage.getAverage org.apache.mahout.cf.taste.impl.common.RunningAverage.getAverage org.apache.mahout.cf.taste.impl.common.RunningAverage.getAverage org.apache.mahout.cf.taste.impl.common.RunningAverage.getAverage'
'mia.recommender.ch02.EvaluatorIntro.main','org.apache.mahout.common.RandomUtils.useTestSeed org.apache.mahout.cf.taste.impl.model.file.FileDataModel.<init> org.apache.mahout.cf.taste.impl.eval.AverageAbsoluteDifferenceRecommenderEvaluator.<init> org.apache.mahout.cf.taste.eval.RecommenderBuilder.<init> org.apache.mahout.cf.taste.eval.RecommenderEvaluator.evaluate'
'mia.recommender.ch02.EvaluatorIntro.buildRecommender','org.apache.mahout.cf.taste.impl.similarity.PearsonCorrelationSimilarity.<init> org.apache.mahout.cf.taste.impl.neighborhood.NearestNUserNeighborhood.<init> org.apache.mahout.cf.taste.impl.recommender.GenericUserBasedRecommender.<init>'
'gov.llnl.ontology.mains.ExtendWordNet.labelUnknownEvidence','org.apache.mahout.classifier.sgd.OnlineLogisticRegression.classifyScalar'
'gov.llnl.ontology.mains.ExtendWordNet.trainModel','org.apache.mahout.classifier.sgd.L1.<init> org.apache.mahout.classifier.sgd.AdaptiveLogisticRegression.<init> org.apache.mahout.classifier.sgd.AdaptiveLogisticRegression.getBest org.apache.mahout.ep.State<org.apache.mahout.classifier.sgd.AdaptiveLogisticRegression.Wrapper,org.apache.mahout.classifier.sgd.CrossFoldLearner>.getPayload'
'gov.llnl.ontology.mains.ExtendWordNet.trainHypernyms','org.apache.mahout.classifier.OnlineLearner.train'
'gov.llnl.ontology.mains.ExtendWordNet.trainCousins','org.apache.mahout.math.DenseVector.<init> org.apache.mahout.classifier.OnlineLearner.train'
'com.tamingtext.tagrecommender.ExtractStackOverflowData.parseArgs','org.apache.mahout.common.commandline.DefaultOptionCreator.helpOption org.apache.mahout.common.CommandLineUtil.printHelp org.apache.mahout.common.CommandLineUtil.printHelp'
'com.tamingtext.classifier.bayes.ExtractTrainingData.main','org.apache.mahout.common.CommandLineUtil.printHelp org.apache.mahout.common.CommandLineUtil.printHelp'
'com.tamingtext.classifier.bayes.ExtractTrainingData.extractTraininingData','org.apache.mahout.math.map.OpenObjectIntHashMap<java.lang.String>.<init> org.apache.mahout.math.map.OpenObjectIntHashMap<java.lang.String>.adjustOrPutValue org.apache.mahout.math.map.OpenObjectIntHashMap<java.lang.String>.keysSortedByValue org.apache.mahout.math.map.OpenObjectIntHashMap<java.lang.String>.get'
'com.tamingtext.classifier.bayes.ExtractTrainingDataTest.testExtract','org.apache.mahout.classifier.bayes.TrainClassifier.main org.apache.mahout.classifier.bayes.TestClassifier.main'
'de.apaxo.bedcon.FacebookRecommender.initRecommender','org.apache.mahout.cf.taste.impl.model.MemoryIDMigrator.toLongID org.apache.mahout.cf.taste.impl.model.MemoryIDMigrator.storeMapping org.apache.mahout.cf.taste.impl.model.MemoryIDMigrator.toLongID org.apache.mahout.cf.taste.impl.model.MemoryIDMigrator.storeMapping org.apache.mahout.cf.taste.impl.model.GenericPreference.<init> org.apache.mahout.cf.taste.impl.common.FastByIDMap<org.apache.mahout.cf.taste.model.PreferenceArray>.<init> org.apache.mahout.cf.taste.impl.model.GenericUserPreferenceArray.<init> org.apache.mahout.cf.taste.impl.common.FastByIDMap<org.apache.mahout.cf.taste.model.PreferenceArray>.put org.apache.mahout.cf.taste.impl.model.GenericDataModel.<init> org.apache.mahout.cf.taste.impl.similarity.LogLikelihoodSimilarity.<init> org.apache.mahout.cf.taste.impl.recommender.GenericBooleanPrefItemBasedRecommender.<init>'
'de.apaxo.bedcon.FacebookRecommender.recommendThings','org.apache.mahout.cf.taste.impl.model.MemoryIDMigrator.toLongID org.apache.mahout.cf.taste.recommender.Recommender.recommend org.apache.mahout.cf.taste.recommender.RecommendedItem.getItemID org.apache.mahout.cf.taste.impl.model.MemoryIDMigrator.toStringID'
'de.apaxo.bedcon.test.FacebookRecommenerTest.testRecommendThings','org.apache.mahout.cf.taste.common.TasteException.printStackTrace'
'mia.classifier.ch16.samples.FastLine.getDouble','org.apache.mahout.math.list.IntArrayList.get org.apache.mahout.math.list.IntArrayList.get'
'epnoi.recommeders.FilesCollaborativeFilterRecommender.init','org.apache.mahout.cf.taste.impl.similarity.EuclideanDistanceSimilarity.<init> org.apache.mahout.cf.taste.impl.similarity.PearsonCorrelationSimilarity.<init> org.apache.mahout.cf.taste.impl.neighborhood.NearestNUserNeighborhood.<init> org.apache.mahout.cf.taste.impl.neighborhood.ThresholdUserNeighborhood.<init> org.apache.mahout.cf.taste.impl.recommender.GenericUserBasedRecommender.<init> org.apache.mahout.cf.taste.common.TasteException.printStackTrace'
'epnoi.recommeders.FilesCollaborativeFilterRecommender.recommend','org.apache.mahout.cf.taste.recommender.Recommender.recommend org.apache.mahout.cf.taste.recommender.RecommendedItem.getValue org.apache.mahout.cf.taste.recommender.RecommendedItem.getItemID org.apache.mahout.cf.taste.neighborhood.UserNeighborhood.getUserNeighborhood org.apache.mahout.cf.taste.similarity.UserSimilarity.userSimilarity org.apache.mahout.cf.taste.common.TasteException.printStackTrace'
'epnoi.recommeders.FilesCollaborativeFilterRecommender._initData','org.apache.mahout.cf.taste.impl.common.FastByIDMap<org.apache.mahout.cf.taste.model.PreferenceArray>.<init> org.apache.mahout.cf.taste.impl.common.FastByIDMap<org.apache.mahout.cf.taste.model.PreferenceArray>.put org.apache.mahout.cf.taste.impl.model.GenericDataModel.<init>'
'epnoi.recommeders.FilesCollaborativeFilterRecommender._getUserPreferences','org.apache.mahout.cf.taste.impl.model.GenericUserPreferenceArray.<init> org.apache.mahout.cf.taste.model.PreferenceArray.setUserID org.apache.mahout.cf.taste.model.PreferenceArray.setItemID org.apache.mahout.cf.taste.model.PreferenceArray.setValue org.apache.mahout.cf.taste.model.PreferenceArray.setItemID org.apache.mahout.cf.taste.model.PreferenceArray.setValue org.apache.mahout.cf.taste.model.PreferenceArray.setItemID org.apache.mahout.cf.taste.model.PreferenceArray.setValue'
'de.tuberlin.dima.aim3.assignment1.FilteringWordCountTest.getCounts','org.apache.mahout.common.iterator.FileLineIterable.<init>'
'de.tuberlin.dima.aim.exercises.one.FilteringWordCountTest.getCounts','org.apache.mahout.common.iterator.FileLineIterable.<init>'
'mia.clustering.ch09.FuzzyKMeansClustering.main','org.apache.mahout.math.VectorWritable.<init> org.apache.mahout.math.VectorWritable.get org.apache.mahout.common.distance.CosineDistanceMeasure.<init> org.apache.mahout.clustering.fuzzykmeans.SoftCluster.<init> org.apache.mahout.common.distance.CosineDistanceMeasure.<init> org.apache.mahout.clustering.fuzzykmeans.FuzzyKMeansClusterer.clusterPoints org.apache.mahout.clustering.fuzzykmeans.SoftCluster.getId org.apache.mahout.clustering.fuzzykmeans.SoftCluster.getCenter'
'mia.clustering.ch09.FuzzyKMeansExample.main','org.apache.mahout.common.distance.EuclideanDistanceMeasure.<init> org.apache.mahout.clustering.fuzzykmeans.SoftCluster.<init> org.apache.mahout.common.distance.EuclideanDistanceMeasure.<init> org.apache.mahout.clustering.fuzzykmeans.FuzzyKMeansClusterer.clusterPoints org.apache.mahout.clustering.fuzzykmeans.SoftCluster.getId org.apache.mahout.clustering.fuzzykmeans.SoftCluster.getCenter'
'semvec.mahout.matrix.GLReducer.setup','org.apache.mahout.math.RandomFactory.<init>'
'semvec.mahout.matrix.GLReducer.reduce','org.apache.mahout.math.RandomAccessSparseVector.<init> org.apache.mahout.math.Vector.set org.apache.mahout.math.DenseVector.<init> org.apache.mahout.math.RandomFactory.getRandom org.apache.mahout.math.RandomVector.<init> org.apache.mahout.math.Vector.iterateNonZero org.apache.mahout.math.Vector.Element.index org.apache.mahout.math.Vector.getQuick org.apache.mahout.math.Vector.Element.get org.apache.mahout.math.Vector.setQuick org.apache.mahout.math.NamedVector.<init>'
'com.mapr.stats.GammaNormalDistribution.nextDouble','org.apache.mahout.math.jet.random.Normal.nextDouble org.apache.mahout.math.jet.random.Normal.nextDouble'
'com.mapr.stats.GammaNormalDistribution.nextMean','org.apache.mahout.math.jet.random.Normal.nextDouble'
'com.mapr.stats.GammaNormalDistribution.posteriorDistribution','org.apache.mahout.math.jet.random.Normal.<init>'
'com.mapr.stats.GammaNormalDistribution.nextVariance','org.apache.mahout.math.jet.random.Gamma.nextDouble'
'com.mapr.stats.GammaNormalDistributionTest.testEstimation','org.apache.mahout.math.jet.random.AbstractContinousDistribution.nextDouble org.apache.mahout.math.DenseVector.<init> org.apache.mahout.math.DenseVector.viewPart org.apache.mahout.math.DenseVector.<init> org.apache.mahout.math.DenseVector.viewPart org.apache.mahout.math.DenseVector.<init> org.apache.mahout.math.DenseVector.viewPart org.apache.mahout.math.Vector.minus org.apache.mahout.math.Vector.minus'
'mia.recommender.ch05.GenderItemSimilarity.isMan','org.apache.mahout.cf.taste.impl.common.FastIDSet.contains org.apache.mahout.cf.taste.impl.common.FastIDSet.contains'
'mia.recommender.ch05.GenderRescorer.parseMenWomen','org.apache.mahout.cf.taste.impl.common.FastIDSet.<init> org.apache.mahout.cf.taste.impl.common.FastIDSet.<init> org.apache.mahout.common.iterator.FileLineIterable.<init> org.apache.mahout.cf.taste.impl.common.FastIDSet.add org.apache.mahout.cf.taste.impl.common.FastIDSet.add org.apache.mahout.cf.taste.impl.common.FastIDSet.rehash org.apache.mahout.cf.taste.impl.common.FastIDSet.rehash'
'mia.recommender.ch05.GenderRescorer.ratesMoreMen','org.apache.mahout.cf.taste.impl.common.FastIDSet.contains org.apache.mahout.cf.taste.impl.common.FastIDSet.contains org.apache.mahout.cf.taste.model.DataModel.getPreferencesFromUser org.apache.mahout.cf.taste.model.PreferenceArray.length org.apache.mahout.cf.taste.model.PreferenceArray.get org.apache.mahout.cf.taste.impl.common.FastIDSet.contains org.apache.mahout.cf.taste.impl.common.FastIDSet.contains org.apache.mahout.cf.taste.impl.common.FastIDSet.add org.apache.mahout.cf.taste.impl.common.FastIDSet.add'
'mia.recommender.ch05.GenderRescorer.isFiltered','org.apache.mahout.cf.taste.impl.common.FastIDSet.contains org.apache.mahout.cf.taste.impl.common.FastIDSet.contains'
'com.paradigma.recommender.GeneralRecommender.build','org.apache.mahout.cf.taste.impl.similarity.LogLikelihoodSimilarity.<init> org.apache.mahout.cf.taste.impl.similarity.PearsonCorrelationSimilarity.<init> org.apache.mahout.cf.taste.impl.similarity.SpearmanCorrelationSimilarity.<init> org.apache.mahout.cf.taste.impl.similarity.TanimotoCoefficientSimilarity.<init> org.apache.mahout.cf.taste.impl.similarity.EuclideanDistanceSimilarity.<init> org.apache.mahout.cf.taste.impl.neighborhood.ThresholdUserNeighborhood.<init> org.apache.mahout.cf.taste.impl.neighborhood.NearestNUserNeighborhood.<init> org.apache.mahout.cf.taste.impl.recommender.GenericUserBasedRecommender.<init>'
'com.paradigma.recommender.GeneralRecommender.recommend','org.apache.mahout.cf.taste.impl.common.FastIDSet.contains'
'com.paradigma.recommender.GeneralRecommender.recommendUsers','org.apache.mahout.cf.taste.impl.recommender.GenericUserBasedRecommender.mostSimilarUserIDs'
'com.paradigma.recommender.GeneralRecommender.recommendItems','org.apache.mahout.cf.taste.impl.recommender.GenericUserBasedRecommender.recommend org.apache.mahout.cf.taste.recommender.RecommendedItem.getItemID org.apache.mahout.cf.taste.recommender.RecommendedItem.getValue'
'ciknow.ro.GenericRO.updateMahoutRecommender','org.apache.mahout.cf.taste.impl.model.file.FileDataModel.<init> org.apache.mahout.cf.taste.eval.RecommenderBuilder.buildRecommender'
'ciknow.ro.GenericRO.getMahoutRecommendations','org.apache.mahout.cf.taste.recommender.Recommender.recommend org.apache.mahout.cf.taste.recommender.RecommendedItem.getItemID org.apache.mahout.cf.taste.recommender.RecommendedItem.getItemID org.apache.mahout.cf.taste.recommender.RecommendedItem.getValue'
'ciknow.ro.GenericRO.evaluateMahoutRecommender','org.apache.mahout.cf.taste.impl.model.file.FileDataModel.<init> org.apache.mahout.cf.taste.impl.eval.AverageAbsoluteDifferenceRecommenderEvaluator.<init> org.apache.mahout.cf.taste.impl.eval.RMSRecommenderEvaluator.<init> org.apache.mahout.cf.taste.eval.RecommenderEvaluator.evaluate org.apache.mahout.cf.taste.impl.eval.GenericRecommenderIRStatsEvaluator.<init> org.apache.mahout.cf.taste.eval.DataModelBuilder.<init> org.apache.mahout.cf.taste.eval.RecommenderIRStatsEvaluator.evaluate org.apache.mahout.cf.taste.eval.RecommenderIRStatsEvaluator.evaluate org.apache.mahout.cf.taste.eval.IRStatistics.getPrecision org.apache.mahout.cf.taste.eval.IRStatistics.getRecall org.apache.mahout.cf.taste.eval.IRStatistics.getFallOut org.apache.mahout.cf.taste.eval.RecommenderBuilder.buildRecommender org.apache.mahout.cf.taste.impl.eval.LoadEvaluator.runLoad'
'ciknow.ro.GenericRO.buildDataModel','org.apache.mahout.cf.taste.impl.model.GenericBooleanPrefDataModel.toDataMap org.apache.mahout.cf.taste.impl.model.GenericBooleanPrefDataModel.<init>'
'ciknow.ro.GenericRO.buildRecommender','org.apache.mahout.cf.taste.impl.similarity.PearsonCorrelationSimilarity.<init> org.apache.mahout.cf.taste.impl.similarity.EuclideanDistanceSimilarity.<init> org.apache.mahout.cf.taste.impl.similarity.SpearmanCorrelationSimilarity.<init> org.apache.mahout.cf.taste.impl.similarity.UncenteredCosineSimilarity.<init> org.apache.mahout.cf.taste.impl.similarity.TanimotoCoefficientSimilarity.<init> org.apache.mahout.cf.taste.impl.similarity.LogLikelihoodSimilarity.<init> org.apache.mahout.cf.taste.impl.neighborhood.NearestNUserNeighborhood.<init> org.apache.mahout.cf.taste.impl.neighborhood.ThresholdUserNeighborhood.<init> org.apache.mahout.cf.taste.impl.recommender.GenericUserBasedRecommender.<init> org.apache.mahout.cf.taste.impl.similarity.LogLikelihoodSimilarity.<init> org.apache.mahout.cf.taste.impl.neighborhood.NearestNUserNeighborhood.<init> org.apache.mahout.cf.taste.impl.neighborhood.ThresholdUserNeighborhood.<init> org.apache.mahout.cf.taste.impl.recommender.GenericBooleanPrefUserBasedRecommender.<init> org.apache.mahout.cf.taste.impl.similarity.PearsonCorrelationSimilarity.<init> org.apache.mahout.cf.taste.impl.similarity.EuclideanDistanceSimilarity.<init> org.apache.mahout.cf.taste.impl.similarity.UncenteredCosineSimilarity.<init> org.apache.mahout.cf.taste.impl.similarity.TanimotoCoefficientSimilarity.<init> org.apache.mahout.cf.taste.impl.similarity.LogLikelihoodSimilarity.<init> org.apache.mahout.cf.taste.impl.recommender.GenericItemBasedRecommender.<init> org.apache.mahout.cf.taste.impl.recommender.slopeone.SlopeOneRecommender.<init>'
'ciknow.ro.GenericRO.getRecommenderBuilder','org.apache.mahout.cf.taste.eval.RecommenderBuilder.<init>'
'mia.recommender.ch04.GroupLens10MEvalIntro.main','org.apache.mahout.cf.taste.example.grouplens.GroupLensDataModel.<init> org.apache.mahout.cf.taste.impl.eval.AverageAbsoluteDifferenceRecommenderEvaluator.<init> org.apache.mahout.cf.taste.eval.RecommenderBuilder.<init> org.apache.mahout.cf.taste.eval.RecommenderEvaluator.evaluate'
'mia.recommender.ch04.GroupLens10MEvalIntro.buildRecommender','org.apache.mahout.cf.taste.impl.similarity.PearsonCorrelationSimilarity.<init> org.apache.mahout.cf.taste.impl.neighborhood.NearestNUserNeighborhood.<init> org.apache.mahout.cf.taste.impl.recommender.GenericUserBasedRecommender.<init>'
'mia.recommender.ch04.GroupLensDataModelIntro.main','org.apache.mahout.cf.taste.example.grouplens.GroupLensDataModel.<init> org.apache.mahout.cf.taste.impl.similarity.PearsonCorrelationSimilarity.<init> org.apache.mahout.cf.taste.impl.neighborhood.NearestNUserNeighborhood.<init> org.apache.mahout.cf.taste.impl.recommender.GenericUserBasedRecommender.<init> org.apache.mahout.cf.taste.impl.eval.LoadEvaluator.runLoad'
'de.tuberlin.dima.aim3.HadoopAndPactTestCase.setUp','org.apache.mahout.common.RandomUtils.useTestSeed'
'de.tuberlin.dima.aim.exercises.HadoopAndPactTestcase.setUp','org.apache.mahout.common.RandomUtils.useTestSeed'
'de.tuberlin.dima.aim.exercises.HadoopAndPactTestcase.readLines','org.apache.mahout.common.IOUtils.quietClose'
'lsh.mahout.core.HashVector.like','org.apache.mahout.math.DenseVector.<init>'
'lsh.mahout.core.HashVector.matrixLike','org.apache.mahout.math.DenseMatrix.<init>'
'lsh.mahout.core.HashVector.DenseElement.get','org.apache.mahout.math.Vector.getQuick'
'mia.recommender.ch03.IREvaluatorBooleanPrefIntro1.main','org.apache.mahout.cf.taste.impl.model.file.FileDataModel.<init> org.apache.mahout.cf.taste.impl.model.GenericBooleanPrefDataModel.toDataMap org.apache.mahout.cf.taste.impl.model.GenericBooleanPrefDataModel.<init> org.apache.mahout.cf.taste.impl.eval.AverageAbsoluteDifferenceRecommenderEvaluator.<init> org.apache.mahout.cf.taste.eval.RecommenderBuilder.<init> org.apache.mahout.cf.taste.eval.DataModelBuilder.<init> org.apache.mahout.cf.taste.eval.RecommenderEvaluator.evaluate'
'mia.recommender.ch03.IREvaluatorBooleanPrefIntro1.buildRecommender','org.apache.mahout.cf.taste.impl.similarity.PearsonCorrelationSimilarity.<init> org.apache.mahout.cf.taste.impl.neighborhood.NearestNUserNeighborhood.<init> org.apache.mahout.cf.taste.impl.recommender.GenericUserBasedRecommender.<init>'
